Order_ID,Order_Date,Shipping_Date,Delivery_Date,Expected_Delivery_Date,Warehouse_Location,Customer_Location,Shipping_Mode,Order_Priority,Distance_km,Order_Quantity,Order_Value_INR,Delayed
ORD-01744,2022-12-26,2022-12-29,2023-01-06,2023-01-03,Ahmedabad,Bhubaneswar,Standard,High,2458.0,194,28062.35,1
ORD-01745,2023-10-23,2023-10-28,2023-11-01,2023-10-31,Hyderabad,Bhopal,Express,Low,1059.0,184,44206.15,1
ORD-01746,2022-06-01,2022-06-03,2022-06-10,2022-06-11,Delhi,Bhopal,Economy,Low,753.0,105,15714.95,0
ORD-01747,2022-08-30,2022-09-03,2022-09-06,2022-09-06,Kolkata,Kochi,Express,Critical,624.0,104,34753.63,0
ORD-01748,2022-04-16,2022-04-17,2022-04-26,2022-04-22,Hyderabad,Nagpur,Standard,High,1658.0,68,37770.96,1
ORD-01749,2022-05-30,2022-06-01,2022-06-05,2022-06-09,Hyderabad,Nagpur,Economy,Medium,1162.0,160,7998.36,0
ORD-01750,2022-09-20,2022-09-23,2022-09-24,2022-09-26,Chennai,Bhopal,Express,High,,194,20329.17,0
ORD-01751,2022-07-22,2022-07-24,2022-07-25,2022-07-29,Ahmedabad,Coimbatore,Standard,Critical,538.0,110,24399.47,0
ORD-01752,2022-06-27,2022-06-30,2022-07-05,2022-07-05,Mumbai,Jaipur,Standard,High,1397.0,157,18106.53,0
ORD-01753,2023-09-09,2023-09-14,2023-09-15,2023-09-17,Kolkata,Kochi,Express,High,543.0,66,16444.57,0
ORD-01754,2022-06-06,2022-06-07,2022-06-12,2022-06-12,Bangalore,Jaipur,Standard,High,1717.0,162,34477.78,0
ORD-01755,2023-11-03,2023-11-07,2023-11-14,2023-11-12,Mumbai,Surat,Standard,Low,1687.0,27,11185.39,1
ORD-01756,2022-03-19,2022-03-20,2022-03-22,2022-03-28,Pune,Indore,Economy,High,68.0,60,35614.84,0
ORD-01757,2022-07-01,2022-07-06,2022-07-12,2022-07-11,Pune,Nagpur,Standard,Low,2494.0,118,46784.69,1
ORD-01758,2023-10-06,2023-10-12,2023-10-13,2023-10-13,Kolkata,Nagpur,Same Day,High,1050.0,167,28477.28,0
ORD-01759,2023-05-21,2023-05-23,2023-05-27,2023-05-28,Ahmedabad,Kochi,Standard,Medium,900.0,44,30765.99,0
ORD-01760,2023-04-21,2023-04-26,2023-04-27,2023-04-27,Delhi,Coimbatore,Same Day,High,1438.0,36,3912.17,0
ORD-01761,2023-08-01,2023-08-06,2023-08-07,2023-08-07,Pune,Coimbatore,Same Day,Medium,1404.0,19,43291.61,0
ORD-01762,2023-08-17,2023-08-23,2023-08-29,2023-08-28,Chennai,Agra,Standard,Low,1417.0,91,14629.67,1
ORD-01763,2023-04-05,2023-04-06,2023-04-07,2023-04-09,Delhi,Vadodara,Express,Medium,871.0,45,30945.03,0
ORD-01764,2023-11-29,2023-12-02,2023-12-03,2023-12-07,Hyderabad,Patna,Standard,Critical,504.0,149,48966.05,0
ORD-01765,2023-08-02,2023-08-03,2023-08-12,2023-08-11,Pune,Vadodara,Economy,Critical,1674.0,151,29977.38,1
ORD-01766,2023-10-21,2023-10-29,2023-11-01,2023-11-06,Chennai,Visakhapatnam,Economy,Medium,760.0,155,36373.12,0
ORD-01767,2023-10-13,2023-10-17,2023-10-23,2023-10-20,Hyderabad,Jaipur,Express,Critical,2240.0,98,22543.32,1
ORD-01768,2023-10-02,2023-10-05,2023-10-06,2023-10-08,Delhi,Vadodara,Express,High,966.0,19,3488.11,0
ORD-01769,2022-11-27,2022-11-28,2022-12-05,2022-12-03,Kolkata,Bhubaneswar,Standard,High,1546.0,41,39981.17,1
ORD-01770,2023-10-05,2023-10-13,2023-10-14,2023-10-14,Hyderabad,Kochi,Same Day,Low,1490.0,26,2232.44,0
ORD-01771,2022-11-20,2022-11-21,2022-11-23,2022-11-26,Mumbai,Agra,Standard,Critical,354.0,28,35182.56,0
ORD-01772,2022-06-04,2022-06-08,2022-06-12,2022-06-13,Kolkata,Vadodara,Standard,Medium,785.0,64,1634.62,0
ORD-01773,2023-03-27,2023-03-30,2023-04-03,2023-04-02,Kolkata,Lucknow,Express,High,2388.0,68,43184.11,1
ORD-01774,2022-03-11,2022-03-14,2022-03-18,2022-03-19,Delhi,Patna,Standard,High,2013.0,80,8302.98,0
ORD-01775,2023-04-26,2023-04-27,2023-04-30,2023-04-28,Delhi,Chandigarh,Same Day,High,2199.0,51,25956.44,1
ORD-01776,2023-03-29,2023-04-05,2023-04-12,2023-04-10,Chennai,Jaipur,Standard,High,2059.0,102,30058.96,1
ORD-01777,2023-10-09,2023-10-13,2023-10-16,2023-10-16,Chennai,Patna,Express,Medium,1011.0,176,23148.5,0
ORD-01778,2022-11-07,2022-11-08,2022-11-11,2022-11-13,Mumbai,Kochi,Standard,Medium,1076.0,10,17367.79,0
ORD-01779,2022-10-09,2022-10-14,2022-10-21,2022-10-19,Kolkata,Bhubaneswar,Standard,Medium,2182.0,167,23656.81,1
ORD-01780,2023-08-29,2023-08-31,2023-09-08,2023-09-03,Bangalore,Agra,Express,Low,2425.0,100,15915.08,1
ORD-01781,2022-02-27,2022-02-28,2022-03-05,2022-03-08,Ahmedabad,Lucknow,Economy,Medium,1523.0,122,22187.06,0
ORD-01782,2022-12-27,2022-12-28,2022-12-31,2022-12-29,Mumbai,Indore,Same Day,High,1997.0,147,18266.19,1
ORD-01783,2023-06-04,2023-06-05,2023-06-08,2023-06-10,Mumbai,Patna,Standard,High,1227.0,64,28527.14,0
ORD-01784,2022-03-17,2022-03-25,2022-03-27,2022-03-30,Ahmedabad,Indore,Standard,Low,714.0,124,12277.25,0
ORD-01785,2022-11-14,2022-11-15,2022-11-16,2022-11-23,Ahmedabad,Bhopal,Economy,Medium,61.0,19,49438.5,0
ORD-01786,2023-04-18,2023-04-22,2023-04-23,2023-04-25,Ahmedabad,Nagpur,Express,Low,1206.0,76,25293.06,0
ORD-01787,2023-04-08,2023-04-16,2023-04-18,2023-04-21,Delhi,Surat,Standard,Low,353.0,62,10111.02,0
ORD-01788,2022-02-08,2022-02-10,2022-02-21,2022-02-18,Mumbai,Nagpur,Economy,Low,1813.0,141,24114.8,1
ORD-01789,2022-02-28,2022-03-04,2022-03-05,2022-03-12,Mumbai,Chandigarh,Economy,High,92.0,25,43387.55,0
ORD-01790,2023-01-13,2023-01-15,2023-01-20,2023-01-23,Hyderabad,Coimbatore,Economy,Low,993.0,89,1579.44,0
ORD-01791,2022-10-21,2022-10-24,2022-11-04,2022-11-01,Ahmedabad,Visakhapatnam,Economy,High,2440.0,92,34137.93,1
ORD-01792,2022-03-20,2022-03-20,2022-03-28,2022-03-28,Ahmedabad,Vadodara,Economy,Medium,1399.0,42,27624.41,0
ORD-01793,2023-10-23,2023-10-27,2023-11-07,2023-11-01,Chennai,Agra,Standard,High,2461.0,117,8893.12,1
ORD-01794,2022-04-03,2022-04-06,2022-04-09,2022-04-11,Chennai,Agra,Standard,High,940.0,39,40965.08,0
ORD-01795,2023-09-22,2023-09-22,2023-09-24,2023-09-25,Kolkata,Bhubaneswar,Express,Critical,1054.0,158,18759.79,0
ORD-01796,2023-09-01,2023-09-05,2023-09-06,2023-09-08,Chennai,Lucknow,Express,High,70.0,133,15043.2,0
ORD-01797,2023-06-04,2023-06-06,2023-06-07,2023-06-09,Pune,Indore,Express,Critical,456.0,81,41492.2,0
ORD-01798,2023-01-29,2023-02-02,2023-02-03,2023-02-07,Kolkata,Kochi,Standard,High,1064.0,146,32106.99,0
ORD-01799,2023-04-19,2023-04-20,2023-04-21,2023-04-23,Bangalore,Vadodara,Express,High,385.0,107,44963.82,0
ORD-01800,2023-08-18,2023-08-21,2023-08-24,2023-08-24,Ahmedabad,Indore,Express,Low,1888.0,111,31679.24,0
ORD-01801,2023-07-22,2023-07-23,2023-07-25,2023-07-28,Hyderabad,Bhubaneswar,Standard,Medium,1197.0,21,37170.47,0
ORD-01802,2022-02-12,2022-02-15,2022-02-24,2022-02-20,Chennai,Visakhapatnam,Standard,Medium,2496.0,50,41904.07,1
ORD-01803,2023-04-06,2023-04-08,2023-04-10,2023-04-11,Hyderabad,Kochi,Express,High,1877.0,121,3209.61,0
ORD-01804,2023-08-09,2023-08-13,2023-08-14,2023-08-14,Chennai,Kochi,Same Day,Medium,764.0,134,38914.42,0
ORD-01805,2023-10-30,2023-11-01,2023-11-04,2023-11-06,Chennai,Chandigarh,Standard,High,100.0,50,30878.47,0
ORD-01806,2022-07-12,2022-07-17,2022-07-18,2022-07-20,Hyderabad,Bhubaneswar,Express,Critical,373.0,194,3940.64,0
ORD-01807,2022-11-26,2022-12-04,2022-12-05,2022-12-05,Mumbai,Patna,Same Day,Medium,838.0,115,25674.61,0
ORD-01808,2023-09-12,2023-09-16,2023-09-17,2023-09-19,Mumbai,Visakhapatnam,Express,Medium,190.0,1,4581.67,0
ORD-01809,2023-05-03,2023-05-07,2023-05-10,2023-05-12,Mumbai,Nagpur,Standard,Critical,519.0,185,36929.39,0
ORD-01810,2023-05-29,2023-06-02,2023-06-03,2023-06-05,Pune,Visakhapatnam,Express,Medium,836.0,30,27551.83,0
ORD-01811,2022-06-04,2022-06-08,2022-06-15,2022-06-13,Mumbai,Coimbatore,Standard,High,1875.0,186,47701.89,1
ORD-01812,2022-03-05,2022-03-06,2022-03-14,2022-03-14,Chennai,Bhopal,Economy,Medium,1407.0,107,9565.2,0
ORD-01813,2023-04-07,2023-04-08,2023-04-11,2023-04-13,Ahmedabad,Visakhapatnam,Standard,High,1966.0,180,30498.66,0
ORD-01814,2022-04-16,2022-04-19,2022-04-22,2022-04-22,Delhi,Vadodara,Express,Medium,1013.0,165,10973.32,0
ORD-01815,2022-12-18,2022-12-25,2022-12-28,2022-12-30,Hyderabad,Indore,Standard,High,422.0,48,30896.22,0
ORD-01816,2022-03-28,2022-03-29,2022-04-01,2022-04-01,Ahmedabad,Patna,Express,Medium,1742.0,87,36271.16,0
ORD-01817,2023-06-01,2023-06-05,2023-06-09,2023-06-08,Delhi,Bhopal,Express,Low,1229.0,129,36254.06,1
ORD-01818,2023-10-24,2023-10-27,2023-11-06,2023-11-01,Ahmedabad,Lucknow,Standard,Medium,2388.0,19,40846.16,1
ORD-01819,2022-06-26,2022-06-29,2022-07-03,2022-07-02,Pune,Surat,Express,Medium,1721.0,46,42750.74,1
ORD-01820,2022-02-10,2022-02-14,2022-02-15,2022-02-19,Delhi,Coimbatore,Standard,Critical,155.0,195,4324.95,0
ORD-01821,2022-09-11,2022-09-12,2022-09-16,2022-09-17,Bangalore,Indore,Standard,High,1493.0,130,17491.72,0
ORD-01822,2023-12-26,2024-01-03,2024-01-06,2024-01-06,Kolkata,Chandigarh,Express,Medium,1731.0,56,34512.56,0
ORD-01823,2023-03-25,2023-03-28,2023-03-29,2023-04-02,Mumbai,Bhopal,Standard,Medium,51.0,145,25180.02,0
ORD-01824,2023-03-26,2023-03-28,2023-04-07,2023-04-05,Bangalore,Vadodara,Economy,Medium,2187.0,92,9938.46,1
ORD-01825,2023-06-21,2023-06-22,2023-06-23,2023-06-25,Pune,Kochi,Express,High,399.0,82,27859.12,0
ORD-01826,2023-06-20,2023-06-23,2023-06-28,2023-06-26,Ahmedabad,Patna,Express,High,1336.0,79,20668.06,1
ORD-01827,2023-09-17,2023-09-21,2023-09-25,2023-09-26,Chennai,Nagpur,Standard,Medium,1112.0,150,19806.89,0
ORD-01828,2022-06-12,2022-06-13,2022-06-17,2022-06-16,Mumbai,Visakhapatnam,Express,High,2256.0,105,40582.81,1
ORD-01829,2023-01-08,2023-01-11,2023-01-15,2023-01-12,Bangalore,Visakhapatnam,Same Day,High,2409.0,27,20676.12,1
ORD-01830,2023-01-17,2023-01-21,2023-01-25,2023-01-26,Mumbai,Chandigarh,Standard,Critical,494.0,55,1809.5,0
ORD-01831,2022-10-17,2022-10-22,2022-10-30,2022-10-30,Delhi,Indore,Economy,Critical,2395.0,160,3374.14,0
ORD-01832,2023-02-01,2023-02-04,2023-02-08,2023-02-09,Kolkata,Bhubaneswar,Standard,High,1001.0,60,42884.08,0
ORD-01833,2023-02-23,2023-02-24,2023-02-25,2023-03-04,Mumbai,Patna,Economy,High,85.0,109,48049.74,0
ORD-01834,2022-12-13,2022-12-18,2022-12-23,2022-12-23,Ahmedabad,Vadodara,Standard,Medium,1157.0,156,34576.26,0
ORD-01835,2023-11-27,2023-12-01,2023-12-09,2023-12-09,Ahmedabad,Agra,Economy,High,1525.0,156,18536.23,0
ORD-01836,2023-09-05,2023-09-08,2023-09-13,2023-09-11,Hyderabad,Chandigarh,Express,Medium,1848.0,120,46960.72,1
ORD-01837,2022-02-23,2022-02-25,2022-03-03,2022-03-02,Hyderabad,Surat,Standard,Medium,1895.0,153,33308.75,1
ORD-01838,2023-10-09,2023-10-14,2023-10-16,2023-10-19,Mumbai,Visakhapatnam,Standard,Medium,1458.0,85,42294.51,0
ORD-01839,2023-10-25,2023-10-28,2023-10-30,2023-10-31,Delhi,Indore,Express,High,1245.0,86,38409.69,0
ORD-01840,2022-12-09,2022-12-11,2022-12-19,2022-12-19,Delhi,Lucknow,Economy,Low,1449.0,117,19267.4,0
ORD-01841,2022-03-09,2022-03-11,2022-03-18,2022-03-16,Chennai,Nagpur,Standard,Medium,1758.0,154,24195.76,1
ORD-01842,2022-12-04,2022-12-07,2022-12-10,2022-12-12,Pune,Lucknow,Standard,Medium,1435.0,108,9713.54,0
ORD-01843,2022-04-07,2022-04-13,2022-04-19,2022-04-16,Pune,Bhopal,Express,Low,2238.0,75,14954.7,1
ORD-01844,2023-07-26,2023-07-30,2023-08-01,2023-08-02,Bangalore,Bhubaneswar,Express,,1350.0,119,39017.22,0
ORD-01845,2023-11-26,2023-11-29,2023-12-02,2023-12-02,Pune,Visakhapatnam,Express,,1293.0,199,44751.93,0
ORD-01846,2023-01-31,2023-02-02,2023-02-03,2023-02-05,Kolkata,Bhopal,Express,High,570.0,145,36360.79,0
ORD-01847,2022-10-18,2022-10-24,2022-10-30,2022-10-29,Delhi,Nagpur,Standard,Medium,1856.0,7,23526.1,1
ORD-01848,2022-09-16,2022-09-21,2022-09-23,2022-09-29,Chennai,Patna,Economy,High,59.0,184,4782.21,0
ORD-01849,2023-11-04,2023-11-08,2023-11-09,2023-11-11,Hyderabad,Visakhapatnam,Express,High,1033.0,192,3318.92,0
ORD-01850,2023-09-10,2023-09-11,2023-09-18,2023-09-16,Ahmedabad,Bhopal,Standard,Medium,2475.0,148,19029.12,1
ORD-01851,2022-06-03,2022-06-06,2022-06-08,2022-06-07,Pune,Bhubaneswar,Same Day,High,1706.0,166,23459.18,1
ORD-01852,2022-12-08,2022-12-13,2022-12-20,2022-12-16,Hyderabad,Vadodara,Express,Critical,1710.0,75,30651.47,1
ORD-01853,2022-03-25,2022-03-27,2022-04-02,2022-04-01,Hyderabad,Jaipur,Standard,Medium,2249.0,58,821.23,1
ORD-01854,2023-08-20,2023-08-24,2023-08-29,2023-08-27,Mumbai,Jaipur,Express,Medium,,16,49491.28,1
ORD-01855,2023-11-11,2023-11-17,2023-11-24,2023-11-22,Kolkata,Chandigarh,Standard,Critical,1122.0,179,18514.97,1
ORD-01856,2022-05-25,2022-05-25,2022-05-27,2022-05-28,Chennai,Chandigarh,Express,High,908.0,27,42480.69,0
ORD-01857,2022-12-25,2022-12-28,2023-01-03,2023-01-05,Kolkata,Indore,Economy,Low,1366.0,51,26980.85,0
ORD-01858,2022-11-14,2022-11-16,2022-11-20,2022-11-21,Mumbai,Chandigarh,Standard,Medium,1653.0,75,6956.75,0
ORD-01859,2023-11-03,2023-11-04,2023-11-05,2023-11-09,Chennai,Coimbatore,Standard,Medium,99.0,144,39979.49,0
ORD-01860,2023-12-17,2023-12-18,2023-12-19,2023-12-26,Chennai,Surat,Economy,High,195.0,87,35636.44,0
ORD-01861,2023-11-10,2023-11-15,2023-11-20,2023-11-23,Delhi,Chandigarh,,Medium,964.0,188,26608.09,0
ORD-01862,2023-02-06,2023-02-11,2023-02-16,2023-02-14,Kolkata,Visakhapatnam,Express,Medium,1512.0,123,25970.38,1
ORD-01863,2022-05-13,2022-05-16,2022-05-20,2022-05-19,Kolkata,Surat,Express,High,2339.0,76,4830.24,1
ORD-01864,2023-09-02,2023-09-07,2023-09-08,2023-09-10,Delhi,Chandigarh,Express,Medium,630.0,40,32964.52,0
ORD-01865,2023-12-27,2024-01-03,2024-01-09,2024-01-11,Bangalore,Lucknow,Economy,Medium,1634.0,67,45606.64,0
ORD-01866,2022-03-28,2022-03-30,2022-04-02,2022-04-07,Hyderabad,Coimbatore,Economy,Medium,532.0,130,5115.62,0
ORD-01867,2022-11-14,2022-11-20,2022-11-25,2022-11-25,Mumbai,Coimbatore,Standard,High,1299.0,102,13543.82,0
ORD-01868,2023-07-27,2023-08-01,2023-08-03,2023-08-04,Kolkata,Kochi,Express,Low,722.0,176,45164.24,0
ORD-01869,2023-01-21,2023-01-21,2023-01-22,2023-01-24,Delhi,Surat,Express,High,680.0,180,14575.02,0
ORD-01870,2023-10-21,2023-10-26,2023-10-27,2023-10-27,Ahmedabad,Patna,Same Day,Medium,711.0,152,32870.21,0
ORD-01871,2022-12-03,2022-12-06,2022-12-09,2022-12-09,Bangalore,Indore,Express,Medium,1037.0,93,26973.5,0
ORD-01872,2022-05-11,2022-05-14,2022-05-17,2022-05-17,Chennai,Nagpur,Express,Medium,1596.0,110,30018.22,0
ORD-01873,2023-11-18,2023-11-23,2023-11-27,2023-12-01,Pune,Surat,Economy,Medium,699.0,82,21081.55,0
ORD-01874,2023-12-21,2023-12-22,2023-12-26,2023-12-27,Ahmedabad,Bhopal,Standard,High,1018.0,78,15349.58,0
ORD-01875,2023-12-03,2023-12-07,2023-12-13,2023-12-12,Delhi,Kochi,Standard,Medium,1150.0,2,2902.41,1
ORD-01876,2023-06-24,2023-06-26,2023-06-28,2023-06-29,Pune,Lucknow,Express,High,490.0,65,37341.91,0
ORD-01877,2022-04-06,2022-04-08,2022-04-12,2022-04-13,Hyderabad,Jaipur,Standard,Low,970.0,20,37431.63,0
ORD-01878,2023-10-24,2023-10-28,2023-11-02,2023-11-02,Mumbai,Coimbatore,Standard,Critical,819.0,34,33700.92,0
ORD-01879,2023-11-18,2023-11-22,2023-11-27,2023-11-27,Pune,Lucknow,Standard,High,1393.0,41,32359.87,0
ORD-01880,2023-03-10,2023-03-11,2023-03-17,2023-03-14,Bangalore,Chandigarh,Express,High,1876.0,169,12564.0,1
ORD-01881,2023-06-05,2023-06-05,2023-06-07,2023-06-13,Hyderabad,Indore,Economy,Medium,312.0,23,1606.07,0
ORD-01882,2023-01-06,2023-01-12,2023-01-13,2023-01-15,Pune,Coimbatore,Express,Medium,1627.0,38,40531.41,0
ORD-01883,2022-01-19,2022-01-22,2022-01-26,2022-01-25,Chennai,Kochi,Express,Medium,1048.0,172,24811.36,1
ORD-01884,2023-01-07,2023-01-09,2023-01-12,2023-01-14,Chennai,Bhopal,Standard,Critical,749.0,67,15688.49,0
ORD-01885,2022-11-13,2022-11-14,2022-11-16,2022-11-15,Bangalore,Surat,Same Day,Medium,2399.0,62,5545.63,1
ORD-01886,2022-07-04,2022-07-07,2022-07-09,2022-07-08,Chennai,Lucknow,Same Day,High,1653.0,140,3604.72,1
ORD-01887,2022-08-08,2022-08-09,2022-08-11,2022-08-12,Chennai,Kochi,Express,High,1291.0,30,17768.9,0
ORD-01888,2022-12-16,2022-12-19,2022-12-23,2022-12-24,Delhi,Vadodara,Standard,Medium,1175.0,87,40334.48,0
ORD-01889,2023-05-13,2023-05-14,2023-05-21,2023-05-19,Chennai,Surat,,High,2385.0,193,45976.83,1
ORD-01890,2022-07-16,2022-07-20,2022-07-26,2022-07-25,Ahmedabad,Visakhapatnam,Standard,High,1240.0,169,44889.19,1
ORD-01891,2022-08-20,2022-08-21,2022-08-23,2022-08-24,Chennai,Indore,Express,High,1055.0,148,46040.04,0
ORD-01892,2022-05-21,2022-05-23,2022-05-24,2022-05-31,Ahmedabad,Visakhapatnam,,Medium,85.0,118,45432.4,0
ORD-01893,2022-06-08,2022-06-10,2022-06-13,2022-06-18,Delhi,Coimbatore,Economy,Medium,793.0,6,26597.63,0
ORD-01894,2022-03-21,2022-03-24,2022-03-28,2022-03-27,Chennai,Nagpur,Express,Medium,1814.0,75,11361.07,1
ORD-01895,2022-10-30,2022-10-31,2022-11-01,2022-11-01,Bangalore,Jaipur,Same Day,High,402.0,132,40003.31,0
ORD-01896,2022-04-14,2022-04-22,2022-05-02,2022-04-30,Hyderabad,Indore,Economy,High,1972.0,93,11078.79,1
ORD-01897,2023-06-04,2023-06-11,2023-06-12,2023-06-16,Bangalore,Visakhapatnam,Standard,Medium,122.0,10,13726.76,0
ORD-01898,2023-07-07,2023-07-12,2023-07-14,2023-07-17,Hyderabad,Chandigarh,Standard,Critical,1426.0,51,12046.09,0
ORD-01899,2023-06-24,2023-06-25,2023-07-06,2023-07-03,Kolkata,Bhubaneswar,Economy,Low,1964.0,93,25991.63,1
ORD-01900,2022-02-08,2022-02-08,2022-02-14,2022-02-13,Hyderabad,Nagpur,Standard,High,1143.0,38,16430.46,1
ORD-01901,2023-11-09,2023-11-11,2023-11-13,2023-11-19,Mumbai,Agra,Economy,Critical,757.0,129,8130.72,0
ORD-01902,2022-12-11,2022-12-16,2022-12-28,2022-12-24,Mumbai,Chandigarh,Economy,High,1854.0,136,22932.08,1
ORD-01903,2023-09-25,2023-09-26,2023-09-28,2023-09-29,Mumbai,Visakhapatnam,Express,High,1005.0,102,43758.41,0
ORD-01904,2022-05-15,2022-05-22,2022-05-23,2022-05-30,Delhi,Lucknow,Economy,Medium,209.0,81,28742.37,0
ORD-01905,2023-09-04,2023-09-12,2023-09-14,2023-09-13,Bangalore,Nagpur,Same Day,Medium,2246.0,83,43977.61,1
ORD-01906,2023-01-21,2023-01-22,2023-01-23,2023-01-25,Hyderabad,Chandigarh,Express,High,1785.0,191,10195.67,0
ORD-01907,2022-06-07,2022-06-11,2022-06-18,2022-06-16,Bangalore,Nagpur,Standard,Medium,1635.0,161,8765.21,1
ORD-01908,2022-06-16,2022-06-20,2022-06-21,2022-06-25,Ahmedabad,Indore,Standard,Low,116.0,143,28991.07,0
ORD-01909,2022-07-05,2022-07-10,2022-07-17,2022-07-15,Mumbai,Coimbatore,Standard,High,2478.0,31,23434.78,1
ORD-01910,2023-12-11,2023-12-13,2023-12-15,2023-12-16,Kolkata,Kochi,Express,Medium,107.0,21,33178.55,0
ORD-01911,2023-10-02,2023-10-06,2023-10-07,2023-10-11,Delhi,Jaipur,Standard,Critical,391.0,131,39834.03,0
ORD-01912,2022-06-19,2022-06-21,2022-06-23,2022-06-26,Kolkata,Jaipur,Standard,High,1203.0,126,37689.71,0
ORD-01913,2023-03-25,2023-03-28,2023-04-01,2023-04-02,Hyderabad,Chandigarh,Standard,High,1245.0,194,47141.93,0
ORD-01914,2022-02-14,2022-02-22,2022-02-24,2022-02-23,Chennai,Chandigarh,Same Day,High,1282.0,35,20213.69,1
ORD-01915,2023-02-25,2023-02-27,2023-03-12,2023-03-07,Kolkata,Nagpur,Economy,High,2451.0,169,10716.14,1
ORD-01916,2023-01-09,2023-01-10,2023-01-17,2023-01-18,Chennai,Agra,Economy,High,1544.0,187,27770.18,0
ORD-01917,2023-11-24,2023-11-25,2023-12-03,2023-11-28,Delhi,Lucknow,Express,High,1871.0,144,5981.78,1
ORD-01918,2022-09-01,2022-09-05,2022-09-06,2022-09-13,Kolkata,Agra,Economy,Medium,165.0,184,14798.13,0
ORD-01919,2023-03-31,2023-03-31,2023-04-01,2023-04-01,Kolkata,Chandigarh,Same Day,High,711.0,45,10790.46,0
ORD-01920,2023-09-18,2023-09-23,2023-09-25,2023-09-26,Pune,Vadodara,Express,High,1515.0,59,20129.9,0
ORD-01921,2022-10-19,2022-10-23,2022-10-27,2022-10-26,Delhi,Nagpur,Express,Medium,1918.0,178,6005.22,1
ORD-01922,2023-04-05,2023-04-11,2023-04-20,2023-04-16,Delhi,Patna,Standard,Low,2384.0,12,2076.17,1
ORD-01923,2022-08-28,2022-09-02,2022-09-09,2022-09-10,Mumbai,Visakhapatnam,Economy,High,1066.0,140,33011.3,0
ORD-01924,2023-07-01,2023-07-01,2023-07-02,2023-07-06,Hyderabad,Jaipur,Standard,Low,360.0,33,30707.32,0
ORD-01925,2022-09-02,2022-09-03,2022-09-04,2022-09-06,Kolkata,Visakhapatnam,Express,Critical,257.0,177,35563.77,0
ORD-01926,2022-11-13,2022-11-15,2022-11-17,2022-11-18,Bangalore,Chandigarh,Express,Critical,682.0,21,33189.13,0
ORD-01927,2023-04-26,2023-05-01,2023-05-09,2023-05-06,Kolkata,Indore,Standard,Low,2152.0,60,6157.59,1
ORD-01928,2022-07-18,2022-07-21,2022-07-23,2022-07-26,Ahmedabad,Bhopal,Standard,High,706.0,52,14908.4,0
ORD-01929,2023-01-12,2023-01-16,2023-01-20,2023-01-19,Delhi,Nagpur,Express,Low,1473.0,182,6911.57,1
ORD-01930,2023-11-26,2023-11-27,2023-12-02,2023-12-02,Bangalore,Jaipur,Standard,High,1981.0,167,42227.13,0
ORD-01931,2023-08-08,2023-08-10,2023-08-14,2023-08-11,Delhi,Vadodara,Same Day,Medium,1729.0,177,37471.73,1
ORD-01932,2023-03-28,2023-03-29,2023-03-31,2023-04-01,Hyderabad,Chandigarh,Express,High,286.0,123,10475.59,0
ORD-01933,2023-04-18,2023-04-19,2023-04-20,2023-04-22,Delhi,Vadodara,Express,Medium,397.0,106,17394.81,0
ORD-01934,2022-10-16,2022-10-18,2022-10-19,2022-10-21,Chennai,Kochi,Express,Low,679.0,192,48347.44,0
ORD-01935,2023-01-27,2023-01-29,2023-01-31,2023-02-01,Chennai,Nagpur,Express,Medium,1590.0,100,29910.89,0
ORD-01936,2023-05-30,2023-06-04,2023-06-09,2023-06-07,Pune,Lucknow,Express,Low,2053.0,154,40157.2,1
ORD-01937,2023-06-25,2023-06-29,2023-06-30,2023-07-02,Chennai,Vadodara,Express,Medium,1321.0,71,13597.26,0
ORD-01938,2023-03-05,2023-03-07,2023-03-08,2023-03-08,Chennai,Chandigarh,Same Day,Low,413.0,135,10897.62,0
ORD-01939,2022-06-15,2022-06-20,2022-06-23,2022-06-21,Hyderabad,Nagpur,Same Day,Medium,2418.0,62,39303.89,1
ORD-01940,2022-07-24,2022-07-25,2022-07-27,2022-08-02,Kolkata,Chandigarh,Economy,,335.0,88,34450.69,0
ORD-01941,2023-09-12,2023-09-16,2023-09-17,2023-09-21,Chennai,Bhubaneswar,Standard,High,198.0,24,34208.41,0
ORD-01942,2022-05-22,2022-05-27,2022-05-28,2022-05-30,Bangalore,Bhopal,Express,High,1157.0,40,27855.41,0
ORD-01943,2022-09-14,2022-09-18,2022-09-21,2022-09-26,Pune,Surat,Economy,Critical,505.0,76,28397.13,0
ORD-01944,2022-02-23,2022-02-28,2022-03-05,2022-03-05,Delhi,Surat,Standard,Low,1816.0,175,36917.03,0
ORD-01945,2023-10-19,2023-10-26,2023-10-28,2023-10-31,Chennai,Bhubaneswar,Standard,Low,849.0,136,13865.12,0
ORD-01946,2023-05-08,2023-05-09,2023-05-12,2023-05-12,Pune,Agra,Express,Medium,1234.0,182,17962.04,0
ORD-01947,2023-01-16,2023-01-22,2023-01-26,2023-01-27,Hyderabad,Nagpur,Standard,High,1062.0,9,43646.02,0
ORD-01948,2023-07-22,2023-07-23,2023-07-28,2023-07-28,Ahmedabad,Lucknow,Standard,Critical,1573.0,3,15788.83,0
ORD-01949,2022-04-16,2022-04-18,2022-04-20,2022-04-26,Ahmedabad,Coimbatore,Economy,Low,530.0,182,27542.32,0
