Order_ID,Order_Date,Shipping_Date,Delivery_Date,Expected_Delivery_Date,Warehouse_Location,Customer_Location,Shipping_Mode,Order_Priority,Distance_km,Distance_Category,Order_Quantity,Order_Value_INR,Actual_Delivery_Days,Expected_Delivery_Days,Delay_Days,Is_Peak_Season,Is_Weekend,Order_Month,Delayed,Delay_Status
ORD-01737,2023-06-07,2023-06-11,2023-06-17,2023-06-19,Mumbai,Bhopal,Economy,High,863.0,Long,177,46647.97,10,12,-2,0,0,6,0,On Time
ORD-01738,2023-10-11,2023-10-15,2023-10-21,2023-10-20,Hyderabad,Vadodara,Standard,Medium,2037.0,Very Long,134,12903.28,10,9,1,1,0,10,1,Delayed
ORD-01739,2022-04-27,2022-04-29,2022-05-02,2022-05-02,Mumbai,Bhopal,Express,Low,1360.0,Long,82,36827.11,5,5,0,0,0,4,0,On Time
ORD-01740,2023-06-28,2023-06-29,2023-07-04,2023-07-04,Bangalore,Agra,Standard,Medium,2049.0,Very Long,21,14590.44,6,6,0,0,0,6,0,On Time
ORD-01741,2023-06-07,2023-06-08,2023-06-14,2023-06-11,Kolkata,Lucknow,Express,High,,,143,16230.38,7,4,3,0,0,6,1,Delayed
ORD-01742,2022-07-18,2022-07-20,2022-07-29,2022-07-28,Chennai,Vadodara,Economy,High,1377.0,Long,128,15845.09,11,10,1,0,0,7,1,Delayed
ORD-01743,2022-12-24,2022-12-26,2022-12-30,2022-12-31,Chennai,Indore,Standard,Medium,1142.0,Long,195,37520.67,6,7,-1,1,1,12,0,On Time
ORD-01744,2022-12-26,2022-12-29,2023-01-06,2023-01-03,Ahmedabad,Bhubaneswar,Standard,High,2458.0,Very Long,194,28062.35,11,8,3,1,0,12,1,Delayed
ORD-01745,2023-10-23,2023-10-28,2023-11-01,2023-10-31,Hyderabad,Bhopal,Express,Low,1059.0,Long,184,44206.15,9,8,1,1,0,10,1,Delayed
ORD-01746,2022-06-01,2022-06-03,2022-06-10,2022-06-11,Delhi,Bhopal,Economy,Low,753.0,Medium,105,15714.95,9,10,-1,0,0,6,0,On Time
ORD-01747,2022-08-30,2022-09-03,2022-09-06,2022-09-06,Kolkata,Kochi,Express,Critical,624.0,Medium,104,34753.63,7,7,0,0,0,8,0,On Time
ORD-01748,2022-04-16,2022-04-17,2022-04-26,2022-04-22,Hyderabad,Nagpur,Standard,High,1658.0,Very Long,68,37770.96,10,6,4,0,1,4,1,Delayed
ORD-01749,2022-05-30,2022-06-01,2022-06-05,2022-06-09,Hyderabad,Nagpur,Economy,Medium,1162.0,Long,160,7998.36,6,10,-4,0,0,5,0,On Time
ORD-01750,2022-09-20,2022-09-23,2022-09-24,2022-09-26,Chennai,Bhopal,Express,High,,,194,20329.17,4,6,-2,0,0,9,0,On Time
ORD-01751,2022-07-22,2022-07-24,2022-07-25,2022-07-29,Ahmedabad,Coimbatore,Standard,Critical,538.0,Medium,110,24399.47,3,7,-4,0,0,7,0,On Time
ORD-01752,2022-06-27,2022-06-30,2022-07-05,2022-07-05,Mumbai,Jaipur,Standard,High,1397.0,Long,157,18106.53,8,8,0,0,0,6,0,On Time
ORD-01753,2023-09-09,2023-09-14,2023-09-15,2023-09-17,Kolkata,Kochi,Express,High,543.0,Medium,66,16444.57,6,8,-2,0,1,9,0,On Time
ORD-01754,2022-06-06,2022-06-07,2022-06-12,2022-06-12,Bangalore,Jaipur,Standard,High,1717.0,Very Long,162,34477.78,6,6,0,0,0,6,0,On Time
ORD-01755,2023-11-03,2023-11-07,2023-11-14,2023-11-12,Mumbai,Surat,Standard,Low,1687.0,Very Long,27,11185.39,11,9,2,1,0,11,1,Delayed
ORD-01756,2022-03-19,2022-03-20,2022-03-22,2022-03-28,Pune,Indore,Economy,High,68.0,Short,60,35614.84,3,9,-6,0,1,3,0,On Time
ORD-01757,2022-07-01,2022-07-06,2022-07-12,2022-07-11,Pune,Nagpur,Standard,Low,2494.0,Very Long,118,46784.69,11,10,1,0,0,7,1,Delayed
ORD-01758,2023-10-06,2023-10-12,2023-10-13,2023-10-13,Kolkata,Nagpur,Same Day,High,1050.0,Long,167,28477.28,7,7,0,1,0,10,0,On Time
ORD-01759,2023-05-21,2023-05-23,2023-05-27,2023-05-28,Ahmedabad,Kochi,Standard,Medium,900.0,Long,44,30765.99,6,7,-1,0,1,5,0,On Time
ORD-01760,2023-04-21,2023-04-26,2023-04-27,2023-04-27,Delhi,Coimbatore,Same Day,High,1438.0,Long,36,3912.17,6,6,0,0,0,4,0,On Time
ORD-01761,2023-08-01,2023-08-06,2023-08-07,2023-08-07,Pune,Coimbatore,Same Day,Medium,1404.0,Long,19,43291.61,6,6,0,0,0,8,0,On Time
ORD-01762,2023-08-17,2023-08-23,2023-08-29,2023-08-28,Chennai,Agra,Standard,Low,1417.0,Long,91,14629.67,12,11,1,0,0,8,1,Delayed
ORD-01763,2023-04-05,2023-04-06,2023-04-07,2023-04-09,Delhi,Vadodara,Express,Medium,871.0,Long,45,30945.03,2,4,-2,0,0,4,0,On Time
ORD-01764,2023-11-29,2023-12-02,2023-12-03,2023-12-07,Hyderabad,Patna,Standard,Critical,504.0,Medium,149,48966.05,4,8,-4,1,0,11,0,On Time
ORD-01765,2023-08-02,2023-08-03,2023-08-12,2023-08-11,Pune,Vadodara,Economy,Critical,1674.0,Very Long,151,29977.38,10,9,1,0,0,8,1,Delayed
ORD-01766,2023-10-21,2023-10-29,2023-11-01,2023-11-06,Chennai,Visakhapatnam,Economy,Medium,760.0,Medium,155,36373.12,11,16,-5,1,1,10,0,On Time
ORD-01767,2023-10-13,2023-10-17,2023-10-23,2023-10-20,Hyderabad,Jaipur,Express,Critical,2240.0,Very Long,98,22543.32,10,7,3,1,0,10,1,Delayed
ORD-01768,2023-10-02,2023-10-05,2023-10-06,2023-10-08,Delhi,Vadodara,Express,High,966.0,Long,19,3488.11,4,6,-2,1,0,10,0,On Time
ORD-01769,2022-11-27,2022-11-28,2022-12-05,2022-12-03,Kolkata,Bhubaneswar,Standard,High,1546.0,Very Long,41,39981.17,8,6,2,1,1,11,1,Delayed
ORD-01770,2023-10-05,2023-10-13,2023-10-14,2023-10-14,Hyderabad,Kochi,Same Day,Low,1490.0,Long,26,2232.44,9,9,0,1,0,10,0,On Time
ORD-01771,2022-11-20,2022-11-21,2022-11-23,2022-11-26,Mumbai,Agra,Standard,Critical,354.0,Medium,28,35182.56,3,6,-3,1,1,11,0,On Time
ORD-01772,2022-06-04,2022-06-08,2022-06-12,2022-06-13,Kolkata,Vadodara,Standard,Medium,785.0,Medium,64,1634.62,8,9,-1,0,1,6,0,On Time
ORD-01773,2023-03-27,2023-03-30,2023-04-03,2023-04-02,Kolkata,Lucknow,Express,High,2388.0,Very Long,68,43184.11,7,6,1,0,0,3,1,Delayed
ORD-01774,2022-03-11,2022-03-14,2022-03-18,2022-03-19,Delhi,Patna,Standard,High,2013.0,Very Long,80,8302.98,7,8,-1,0,0,3,0,On Time
ORD-01775,2023-04-26,2023-04-27,2023-04-30,2023-04-28,Delhi,Chandigarh,Same Day,High,2199.0,Very Long,51,25956.44,4,2,2,0,0,4,1,Delayed
ORD-01776,2023-03-29,2023-04-05,2023-04-12,2023-04-10,Chennai,Jaipur,Standard,High,2059.0,Very Long,102,30058.96,14,12,2,0,0,3,1,Delayed
ORD-01777,2023-10-09,2023-10-13,2023-10-16,2023-10-16,Chennai,Patna,Express,Medium,1011.0,Long,176,23148.5,7,7,0,1,0,10,0,On Time
ORD-01778,2022-11-07,2022-11-08,2022-11-11,2022-11-13,Mumbai,Kochi,Standard,Medium,1076.0,Long,10,17367.79,4,6,-2,1,0,11,0,On Time
ORD-01779,2022-10-09,2022-10-14,2022-10-21,2022-10-19,Kolkata,Bhubaneswar,Standard,Medium,2182.0,Very Long,167,23656.81,12,10,2,1,1,10,1,Delayed
ORD-01780,2023-08-29,2023-08-31,2023-09-08,2023-09-03,Bangalore,Agra,Express,Low,2425.0,Very Long,100,15915.08,10,5,5,0,0,8,1,Delayed
ORD-01781,2022-02-27,2022-02-28,2022-03-05,2022-03-08,Ahmedabad,Lucknow,Economy,Medium,1523.0,Very Long,122,22187.06,6,9,-3,0,1,2,0,On Time
ORD-01782,2022-12-27,2022-12-28,2022-12-31,2022-12-29,Mumbai,Indore,Same Day,High,1997.0,Very Long,147,18266.19,4,2,2,1,0,12,1,Delayed
ORD-01783,2023-06-04,2023-06-05,2023-06-08,2023-06-10,Mumbai,Patna,Standard,High,1227.0,Long,64,28527.14,4,6,-2,0,1,6,0,On Time
ORD-01784,2022-03-17,2022-03-25,2022-03-27,2022-03-30,Ahmedabad,Indore,Standard,Low,714.0,Medium,124,12277.25,10,13,-3,0,0,3,0,On Time
ORD-01785,2022-11-14,2022-11-15,2022-11-16,2022-11-23,Ahmedabad,Bhopal,Economy,Medium,61.0,Short,19,49438.5,2,9,-7,1,0,11,0,On Time
ORD-01786,2023-04-18,2023-04-22,2023-04-23,2023-04-25,Ahmedabad,Nagpur,Express,Low,1206.0,Long,76,25293.06,5,7,-2,0,0,4,0,On Time
ORD-01787,2023-04-08,2023-04-16,2023-04-18,2023-04-21,Delhi,Surat,Standard,Low,353.0,Medium,62,10111.02,10,13,-3,0,1,4,0,On Time
ORD-01788,2022-02-08,2022-02-10,2022-02-21,2022-02-18,Mumbai,Nagpur,Economy,Low,1813.0,Very Long,141,24114.8,13,10,3,0,0,2,1,Delayed
ORD-01789,2022-02-28,2022-03-04,2022-03-05,2022-03-12,Mumbai,Chandigarh,Economy,High,92.0,Short,25,43387.55,5,12,-7,0,0,2,0,On Time
ORD-01790,2023-01-13,2023-01-15,2023-01-20,2023-01-23,Hyderabad,Coimbatore,Economy,Low,993.0,Long,89,1579.44,7,10,-3,0,0,1,0,On Time
ORD-01791,2022-10-21,2022-10-24,2022-11-04,2022-11-01,Ahmedabad,Visakhapatnam,Economy,High,2440.0,Very Long,92,34137.93,14,11,3,1,0,10,1,Delayed
ORD-01792,2022-03-20,2022-03-20,2022-03-28,2022-03-28,Ahmedabad,Vadodara,Economy,Medium,1399.0,Long,42,27624.41,8,8,0,0,1,3,0,On Time
ORD-01793,2023-10-23,2023-10-27,2023-11-07,2023-11-01,Chennai,Agra,Standard,High,2461.0,Very Long,117,8893.12,15,9,6,1,0,10,1,Delayed
ORD-01794,2022-04-03,2022-04-06,2022-04-09,2022-04-11,Chennai,Agra,Standard,High,940.0,Long,39,40965.08,6,8,-2,0,1,4,0,On Time
ORD-01795,2023-09-22,2023-09-22,2023-09-24,2023-09-25,Kolkata,Bhubaneswar,Express,Critical,1054.0,Long,158,18759.79,2,3,-1,0,0,9,0,On Time
ORD-01796,2023-09-01,2023-09-05,2023-09-06,2023-09-08,Chennai,Lucknow,Express,High,70.0,Short,133,15043.2,5,7,-2,0,0,9,0,On Time
ORD-01797,2023-06-04,2023-06-06,2023-06-07,2023-06-09,Pune,Indore,Express,Critical,456.0,Medium,81,41492.2,3,5,-2,0,1,6,0,On Time
ORD-01798,2023-01-29,2023-02-02,2023-02-03,2023-02-07,Kolkata,Kochi,Standard,High,1064.0,Long,146,32106.99,5,9,-4,0,1,1,0,On Time
ORD-01799,2023-04-19,2023-04-20,2023-04-21,2023-04-23,Bangalore,Vadodara,Express,High,385.0,Medium,107,44963.82,2,4,-2,0,0,4,0,On Time
ORD-01800,2023-08-18,2023-08-21,2023-08-24,2023-08-24,Ahmedabad,Indore,Express,Low,1888.0,Very Long,111,31679.24,6,6,0,0,0,8,0,On Time
ORD-01801,2023-07-22,2023-07-23,2023-07-25,2023-07-28,Hyderabad,Bhubaneswar,Standard,Medium,1197.0,Long,21,37170.47,3,6,-3,0,1,7,0,On Time
ORD-01802,2022-02-12,2022-02-15,2022-02-24,2022-02-20,Chennai,Visakhapatnam,Standard,Medium,2496.0,Very Long,50,41904.07,12,8,4,0,1,2,1,Delayed
ORD-01803,2023-04-06,2023-04-08,2023-04-10,2023-04-11,Hyderabad,Kochi,Express,High,1877.0,Very Long,121,3209.61,4,5,-1,0,0,4,0,On Time
ORD-01804,2023-08-09,2023-08-13,2023-08-14,2023-08-14,Chennai,Kochi,Same Day,Medium,764.0,Medium,134,38914.42,5,5,0,0,0,8,0,On Time
ORD-01805,2023-10-30,2023-11-01,2023-11-04,2023-11-06,Chennai,Chandigarh,Standard,High,100.0,Short,50,30878.47,5,7,-2,1,0,10,0,On Time
ORD-01806,2022-07-12,2022-07-17,2022-07-18,2022-07-20,Hyderabad,Bhubaneswar,Express,Critical,373.0,Medium,194,3940.64,6,8,-2,0,0,7,0,On Time
ORD-01807,2022-11-26,2022-12-04,2022-12-05,2022-12-05,Mumbai,Patna,Same Day,Medium,838.0,Long,115,25674.61,9,9,0,1,1,11,0,On Time
ORD-01808,2023-09-12,2023-09-16,2023-09-17,2023-09-19,Mumbai,Visakhapatnam,Express,Medium,190.0,Short,1,4581.67,5,7,-2,0,0,9,0,On Time
ORD-01809,2023-05-03,2023-05-07,2023-05-10,2023-05-12,Mumbai,Nagpur,Standard,Critical,519.0,Medium,185,36929.39,7,9,-2,0,0,5,0,On Time
ORD-01810,2023-05-29,2023-06-02,2023-06-03,2023-06-05,Pune,Visakhapatnam,Express,Medium,836.0,Long,30,27551.83,5,7,-2,0,0,5,0,On Time
ORD-01811,2022-06-04,2022-06-08,2022-06-15,2022-06-13,Mumbai,Coimbatore,Standard,High,1875.0,Very Long,186,47701.89,11,9,2,0,1,6,1,Delayed
ORD-01812,2022-03-05,2022-03-06,2022-03-14,2022-03-14,Chennai,Bhopal,Economy,Medium,1407.0,Long,107,9565.2,9,9,0,0,1,3,0,On Time
ORD-01813,2023-04-07,2023-04-08,2023-04-11,2023-04-13,Ahmedabad,Visakhapatnam,Standard,High,1966.0,Very Long,180,30498.66,4,6,-2,0,0,4,0,On Time
ORD-01814,2022-04-16,2022-04-19,2022-04-22,2022-04-22,Delhi,Vadodara,Express,Medium,1013.0,Long,165,10973.32,6,6,0,0,1,4,0,On Time
ORD-01815,2022-12-18,2022-12-25,2022-12-28,2022-12-30,Hyderabad,Indore,Standard,High,422.0,Medium,48,30896.22,10,12,-2,1,1,12,0,On Time
ORD-01816,2022-03-28,2022-03-29,2022-04-01,2022-04-01,Ahmedabad,Patna,Express,Medium,1742.0,Very Long,87,36271.16,4,4,0,0,0,3,0,On Time
ORD-01817,2023-06-01,2023-06-05,2023-06-09,2023-06-08,Delhi,Bhopal,Express,Low,1229.0,Long,129,36254.06,8,7,1,0,0,6,1,Delayed
ORD-01818,2023-10-24,2023-10-27,2023-11-06,2023-11-01,Ahmedabad,Lucknow,Standard,Medium,2388.0,Very Long,19,40846.16,13,8,5,1,0,10,1,Delayed
ORD-01819,2022-06-26,2022-06-29,2022-07-03,2022-07-02,Pune,Surat,Express,Medium,1721.0,Very Long,46,42750.74,7,6,1,0,1,6,1,Delayed
ORD-01820,2022-02-10,2022-02-14,2022-02-15,2022-02-19,Delhi,Coimbatore,Standard,Critical,155.0,Short,195,4324.95,5,9,-4,0,0,2,0,On Time
ORD-01821,2022-09-11,2022-09-12,2022-09-16,2022-09-17,Bangalore,Indore,Standard,High,1493.0,Long,130,17491.72,5,6,-1,0,1,9,0,On Time
ORD-01822,2023-12-26,2024-01-03,2024-01-06,2024-01-06,Kolkata,Chandigarh,Express,Medium,1731.0,Very Long,56,34512.56,11,11,0,1,0,12,0,On Time
ORD-01823,2023-03-25,2023-03-28,2023-03-29,2023-04-02,Mumbai,Bhopal,Standard,Medium,51.0,Short,145,25180.02,4,8,-4,0,1,3,0,On Time
ORD-01824,2023-03-26,2023-03-28,2023-04-07,2023-04-05,Bangalore,Vadodara,Economy,Medium,2187.0,Very Long,92,9938.46,12,10,2,0,1,3,1,Delayed
ORD-01825,2023-06-21,2023-06-22,2023-06-23,2023-06-25,Pune,Kochi,Express,High,399.0,Medium,82,27859.12,2,4,-2,0,0,6,0,On Time
ORD-01826,2023-06-20,2023-06-23,2023-06-28,2023-06-26,Ahmedabad,Patna,Express,High,1336.0,Long,79,20668.06,8,6,2,0,0,6,1,Delayed
ORD-01827,2023-09-17,2023-09-21,2023-09-25,2023-09-26,Chennai,Nagpur,Standard,Medium,1112.0,Long,150,19806.89,8,9,-1,0,1,9,0,On Time
ORD-01828,2022-06-12,2022-06-13,2022-06-17,2022-06-16,Mumbai,Visakhapatnam,Express,High,2256.0,Very Long,105,40582.81,5,4,1,0,1,6,1,Delayed
ORD-01829,2023-01-08,2023-01-11,2023-01-15,2023-01-12,Bangalore,Visakhapatnam,Same Day,High,2409.0,Very Long,27,20676.12,7,4,3,0,1,1,1,Delayed
ORD-01830,2023-01-17,2023-01-21,2023-01-25,2023-01-26,Mumbai,Chandigarh,Standard,Critical,494.0,Medium,55,1809.5,8,9,-1,0,0,1,0,On Time
ORD-01831,2022-10-17,2022-10-22,2022-10-30,2022-10-30,Delhi,Indore,Economy,Critical,2395.0,Very Long,160,3374.14,13,13,0,1,0,10,0,On Time
ORD-01832,2023-02-01,2023-02-04,2023-02-08,2023-02-09,Kolkata,Bhubaneswar,Standard,High,1001.0,Long,60,42884.08,7,8,-1,0,0,2,0,On Time
ORD-01833,2023-02-23,2023-02-24,2023-02-25,2023-03-04,Mumbai,Patna,Economy,High,85.0,Short,109,48049.74,2,9,-7,0,0,2,0,On Time
ORD-01834,2022-12-13,2022-12-18,2022-12-23,2022-12-23,Ahmedabad,Vadodara,Standard,Medium,1157.0,Long,156,34576.26,10,10,0,1,0,12,0,On Time
ORD-01835,2023-11-27,2023-12-01,2023-12-09,2023-12-09,Ahmedabad,Agra,Economy,High,1525.0,Very Long,156,18536.23,12,12,0,1,0,11,0,On Time
ORD-01836,2023-09-05,2023-09-08,2023-09-13,2023-09-11,Hyderabad,Chandigarh,Express,Medium,1848.0,Very Long,120,46960.72,8,6,2,0,0,9,1,Delayed
ORD-01837,2022-02-23,2022-02-25,2022-03-03,2022-03-02,Hyderabad,Surat,Standard,Medium,1895.0,Very Long,153,33308.75,8,7,1,0,0,2,1,Delayed
ORD-01838,2023-10-09,2023-10-14,2023-10-16,2023-10-19,Mumbai,Visakhapatnam,Standard,Medium,1458.0,Long,85,42294.51,7,10,-3,1,0,10,0,On Time
ORD-01839,2023-10-25,2023-10-28,2023-10-30,2023-10-31,Delhi,Indore,Express,High,1245.0,Long,86,38409.69,5,6,-1,1,0,10,0,On Time
ORD-01840,2022-12-09,2022-12-11,2022-12-19,2022-12-19,Delhi,Lucknow,Economy,Low,1449.0,Long,117,19267.4,10,10,0,1,0,12,0,On Time
ORD-01841,2022-03-09,2022-03-11,2022-03-18,2022-03-16,Chennai,Nagpur,Standard,Medium,1758.0,Very Long,154,24195.76,9,7,2,0,0,3,1,Delayed
ORD-01842,2022-12-04,2022-12-07,2022-12-10,2022-12-12,Pune,Lucknow,Standard,Medium,1435.0,Long,108,9713.54,6,8,-2,1,1,12,0,On Time
ORD-01843,2022-04-07,2022-04-13,2022-04-19,2022-04-16,Pune,Bhopal,Express,Low,2238.0,Very Long,75,14954.7,12,9,3,0,0,4,1,Delayed
ORD-01844,2023-07-26,2023-07-30,2023-08-01,2023-08-02,Bangalore,Bhubaneswar,Express,,1350.0,Long,119,39017.22,6,7,-1,0,0,7,0,On Time
ORD-01845,2023-11-26,2023-11-29,2023-12-02,2023-12-02,Pune,Visakhapatnam,Express,,1293.0,Long,199,44751.93,6,6,0,1,1,11,0,On Time
ORD-01846,2023-01-31,2023-02-02,2023-02-03,2023-02-05,Kolkata,Bhopal,Express,High,570.0,Medium,145,36360.79,3,5,-2,0,0,1,0,On Time
ORD-01847,2022-10-18,2022-10-24,2022-10-30,2022-10-29,Delhi,Nagpur,Standard,Medium,1856.0,Very Long,7,23526.1,12,11,1,1,0,10,1,Delayed
ORD-01848,2022-09-16,2022-09-21,2022-09-23,2022-09-29,Chennai,Patna,Economy,High,59.0,Short,184,4782.21,7,13,-6,0,0,9,0,On Time
ORD-01849,2023-11-04,2023-11-08,2023-11-09,2023-11-11,Hyderabad,Visakhapatnam,Express,High,1033.0,Long,192,3318.92,5,7,-2,1,1,11,0,On Time
ORD-01850,2023-09-10,2023-09-11,2023-09-18,2023-09-16,Ahmedabad,Bhopal,Standard,Medium,2475.0,Very Long,148,19029.12,8,6,2,0,1,9,1,Delayed
ORD-01851,2022-06-03,2022-06-06,2022-06-08,2022-06-07,Pune,Bhubaneswar,Same Day,High,1706.0,Very Long,166,23459.18,5,4,1,0,0,6,1,Delayed
ORD-01852,2022-12-08,2022-12-13,2022-12-20,2022-12-16,Hyderabad,Vadodara,Express,Critical,1710.0,Very Long,75,30651.47,12,8,4,1,0,12,1,Delayed
ORD-01853,2022-03-25,2022-03-27,2022-04-02,2022-04-01,Hyderabad,Jaipur,Standard,Medium,2249.0,Very Long,58,821.23,8,7,1,0,0,3,1,Delayed
ORD-01854,2023-08-20,2023-08-24,2023-08-29,2023-08-27,Mumbai,Jaipur,Express,Medium,,,16,49491.28,9,7,2,0,1,8,1,Delayed
ORD-01855,2023-11-11,2023-11-17,2023-11-24,2023-11-22,Kolkata,Chandigarh,Standard,Critical,1122.0,Long,179,18514.97,13,11,2,1,1,11,1,Delayed
ORD-01856,2022-05-25,2022-05-25,2022-05-27,2022-05-28,Chennai,Chandigarh,Express,High,908.0,Long,27,42480.69,2,3,-1,0,0,5,0,On Time
ORD-01857,2022-12-25,2022-12-28,2023-01-03,2023-01-05,Kolkata,Indore,Economy,Low,1366.0,Long,51,26980.85,9,11,-2,1,1,12,0,On Time
ORD-01858,2022-11-14,2022-11-16,2022-11-20,2022-11-21,Mumbai,Chandigarh,Standard,Medium,1653.0,Very Long,75,6956.75,6,7,-1,1,0,11,0,On Time
ORD-01859,2023-11-03,2023-11-04,2023-11-05,2023-11-09,Chennai,Coimbatore,Standard,Medium,99.0,Short,144,39979.49,2,6,-4,1,0,11,0,On Time
ORD-01860,2023-12-17,2023-12-18,2023-12-19,2023-12-26,Chennai,Surat,Economy,High,195.0,Short,87,35636.44,2,9,-7,1,1,12,0,On Time
ORD-01861,2023-11-10,2023-11-15,2023-11-20,2023-11-23,Delhi,Chandigarh,,Medium,964.0,Long,188,26608.09,10,13,-3,1,0,11,0,On Time
ORD-01862,2023-02-06,2023-02-11,2023-02-16,2023-02-14,Kolkata,Visakhapatnam,Express,Medium,1512.0,Very Long,123,25970.38,10,8,2,0,0,2,1,Delayed
ORD-01863,2022-05-13,2022-05-16,2022-05-20,2022-05-19,Kolkata,Surat,Express,High,2339.0,Very Long,76,4830.24,7,6,1,0,0,5,1,Delayed
ORD-01864,2023-09-02,2023-09-07,2023-09-08,2023-09-10,Delhi,Chandigarh,Express,Medium,630.0,Medium,40,32964.52,6,8,-2,0,1,9,0,On Time
ORD-01865,2023-12-27,2024-01-03,2024-01-09,2024-01-11,Bangalore,Lucknow,Economy,Medium,1634.0,Very Long,67,45606.64,13,15,-2,1,0,12,0,On Time
ORD-01866,2022-03-28,2022-03-30,2022-04-02,2022-04-07,Hyderabad,Coimbatore,Economy,Medium,532.0,Medium,130,5115.62,5,10,-5,0,0,3,0,On Time
ORD-01867,2022-11-14,2022-11-20,2022-11-25,2022-11-25,Mumbai,Coimbatore,Standard,High,1299.0,Long,102,13543.82,11,11,0,1,0,11,0,On Time
ORD-01868,2023-07-27,2023-08-01,2023-08-03,2023-08-04,Kolkata,Kochi,Express,Low,722.0,Medium,176,45164.24,7,8,-1,0,0,7,0,On Time
ORD-01869,2023-01-21,2023-01-21,2023-01-22,2023-01-24,Delhi,Surat,Express,High,680.0,Medium,180,14575.02,1,3,-2,0,1,1,0,On Time
ORD-01870,2023-10-21,2023-10-26,2023-10-27,2023-10-27,Ahmedabad,Patna,Same Day,Medium,711.0,Medium,152,32870.21,6,6,0,1,1,10,0,On Time
ORD-01871,2022-12-03,2022-12-06,2022-12-09,2022-12-09,Bangalore,Indore,Express,Medium,1037.0,Long,93,26973.5,6,6,0,1,1,12,0,On Time
ORD-01872,2022-05-11,2022-05-14,2022-05-17,2022-05-17,Chennai,Nagpur,Express,Medium,1596.0,Very Long,110,30018.22,6,6,0,0,0,5,0,On Time
ORD-01873,2023-11-18,2023-11-23,2023-11-27,2023-12-01,Pune,Surat,Economy,Medium,699.0,Medium,82,21081.55,9,13,-4,1,1,11,0,On Time
ORD-01874,2023-12-21,2023-12-22,2023-12-26,2023-12-27,Ahmedabad,Bhopal,Standard,High,1018.0,Long,78,15349.58,5,6,-1,1,0,12,0,On Time
ORD-01875,2023-12-03,2023-12-07,2023-12-13,2023-12-12,Delhi,Kochi,Standard,Medium,1150.0,Long,2,2902.41,10,9,1,1,1,12,1,Delayed
ORD-01876,2023-06-24,2023-06-26,2023-06-28,2023-06-29,Pune,Lucknow,Express,High,490.0,Medium,65,37341.91,4,5,-1,0,1,6,0,On Time
ORD-01877,2022-04-06,2022-04-08,2022-04-12,2022-04-13,Hyderabad,Jaipur,Standard,Low,970.0,Long,20,37431.63,6,7,-1,0,0,4,0,On Time
ORD-01878,2023-10-24,2023-10-28,2023-11-02,2023-11-02,Mumbai,Coimbatore,Standard,Critical,819.0,Long,34,33700.92,9,9,0,1,0,10,0,On Time
ORD-01879,2023-11-18,2023-11-22,2023-11-27,2023-11-27,Pune,Lucknow,Standard,High,1393.0,Long,41,32359.87,9,9,0,1,1,11,0,On Time
ORD-01880,2023-03-10,2023-03-11,2023-03-17,2023-03-14,Bangalore,Chandigarh,Express,High,1876.0,Very Long,169,12564.0,7,4,3,0,0,3,1,Delayed
ORD-01881,2023-06-05,2023-06-05,2023-06-07,2023-06-13,Hyderabad,Indore,Economy,Medium,312.0,Medium,23,1606.07,2,8,-6,0,0,6,0,On Time
ORD-01882,2023-01-06,2023-01-12,2023-01-13,2023-01-15,Pune,Coimbatore,Express,Medium,1627.0,Very Long,38,40531.41,7,9,-2,0,0,1,0,On Time
ORD-01883,2022-01-19,2022-01-22,2022-01-26,2022-01-25,Chennai,Kochi,Express,Medium,1048.0,Long,172,24811.36,7,6,1,0,0,1,1,Delayed
ORD-01884,2023-01-07,2023-01-09,2023-01-12,2023-01-14,Chennai,Bhopal,Standard,Critical,749.0,Medium,67,15688.49,5,7,-2,0,1,1,0,On Time
ORD-01885,2022-11-13,2022-11-14,2022-11-16,2022-11-15,Bangalore,Surat,Same Day,Medium,2399.0,Very Long,62,5545.63,3,2,1,1,1,11,1,Delayed
ORD-01886,2022-07-04,2022-07-07,2022-07-09,2022-07-08,Chennai,Lucknow,Same Day,High,1653.0,Very Long,140,3604.72,5,4,1,0,0,7,1,Delayed
ORD-01887,2022-08-08,2022-08-09,2022-08-11,2022-08-12,Chennai,Kochi,Express,High,1291.0,Long,30,17768.9,3,4,-1,0,0,8,0,On Time
ORD-01888,2022-12-16,2022-12-19,2022-12-23,2022-12-24,Delhi,Vadodara,Standard,Medium,1175.0,Long,87,40334.48,7,8,-1,1,0,12,0,On Time
ORD-01889,2023-05-13,2023-05-14,2023-05-21,2023-05-19,Chennai,Surat,,High,2385.0,Very Long,193,45976.83,8,6,2,0,1,5,1,Delayed
ORD-01890,2022-07-16,2022-07-20,2022-07-26,2022-07-25,Ahmedabad,Visakhapatnam,Standard,High,1240.0,Long,169,44889.19,10,9,1,0,1,7,1,Delayed
ORD-01891,2022-08-20,2022-08-21,2022-08-23,2022-08-24,Chennai,Indore,Express,High,1055.0,Long,148,46040.04,3,4,-1,0,1,8,0,On Time
ORD-01892,2022-05-21,2022-05-23,2022-05-24,2022-05-31,Ahmedabad,Visakhapatnam,,Medium,85.0,Short,118,45432.4,3,10,-7,0,1,5,0,On Time
ORD-01893,2022-06-08,2022-06-10,2022-06-13,2022-06-18,Delhi,Coimbatore,Economy,Medium,793.0,Medium,6,26597.63,5,10,-5,0,0,6,0,On Time
